Age,Work_Experience,Family_Size,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Freq,Spending_Score_Freq,Category_Freq,Segmentation_Freq
30,8.0,2.0,True,False,True,False,True,False,328,6494,1089,2818
23,1.0,4.0,False,True,True,False,True,False,328,6494,1089,2818
42,1.0,4.0,True,False,True,False,False,True,1250,6494,1089,3027
37,8.0,3.0,True,False,True,False,True,False,403,6494,1089,2818
58,9.0,4.0,True,False,False,True,True,False,1250,6494,1089,2442
26,7.0,2.0,True,False,False,True,True,False,935,2599,1089,2408
39,9.0,2.0,False,True,True,False,False,True,1250,6494,1089,2408
23,1.0,4.0,True,False,True,False,True,False,403,6494,1089,2818
41,8.0,4.0,False,True,False,True,True,False,775,2599,167,2818
26,0.0,3.0,False,True,False,True,True,False,1250,6494,1089,3027
25,3.0,3.0,True,False,False,True,True,False,935,6494,1089,3027
19,1.0,4.0,False,True,True,False,True,False,1750,6494,1089,3027
36,0.0,5.0,False,True,True,False,True,False,775,6494,1089,2818
29,9.0,4.0,False,True,True,False,True,False,1750,6494,1089,2818
26,1.0,1.0,False,True,True,False,True,False,403,6494,1089,2818
78,1.0,1.0,True,False,True,False,False,True,844,6494,7018,2442
55,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
26,1.0,3.0,False,True,True,False,False,True,1750,6494,563,3027
46,0.0,1.0,True,False,True,False,False,True,1250,6494,7018,2442
29,0.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
36,10.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
27,1.0,6.0,False,True,False,True,True,False,775,6494,7018,3027
29,8.0,3.0,True,False,True,False,True,False,775,6494,7018,2442
25,1.0,4.0,True,False,True,False,True,False,403,6494,7018,2408
30,10.0,6.0,True,False,True,False,True,False,403,6494,7018,2818
45,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2818
21,0.0,2.0,True,False,True,False,True,False,775,6494,1089,2818
41,1.0,2.0,True,False,False,True,False,True,775,1602,1089,2818
38,1.0,2.0,False,True,False,True,False,True,1250,6494,1089,2442
28,9.0,1.0,True,False,True,False,False,True,1750,6494,7018,2818
33,1.0,5.0,False,True,True,False,False,True,930,6494,563,2818
31,7.0,2.0,False,True,False,True,False,True,1750,6494,7018,2818
45,0.0,2.0,False,True,False,True,False,True,1750,6494,7018,2818
47,0.0,5.0,False,True,False,True,False,True,403,6494,7018,2818
39,0.0,1.0,True,False,True,False,True,False,1750,6494,7018,2408
47,1.0,1.0,True,False,True,False,False,True,403,6494,7018,2442
53,0.0,1.0,True,False,False,True,False,True,930,6494,1089,3027
27,1.0,4.0,False,True,True,False,True,False,930,6494,1475,2408
37,1.0,2.0,False,True,False,True,False,True,935,2599,1475,3027
62,1.0,3.0,True,False,False,True,False,True,3480,2599,1475,2408
29,0.0,7.0,True,False,True,False,True,False,935,6494,1475,2442
51,0.0,1.0,True,False,False,True,False,True,3480,6494,1475,2408
30,1.0,6.0,False,True,True,False,True,False,403,6494,1475,2408
18,0.0,4.0,False,True,True,False,True,False,1250,6494,1475,2408
87,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
68,0.0,2.0,False,True,False,True,False,True,403,6494,269,2408
84,5.0,1.0,False,True,False,True,False,True,844,6494,7018,3027
22,2.0,9.0,False,True,True,False,True,False,1750,6494,563,3027
22,2.0,4.0,True,False,True,False,True,False,930,6494,7018,3027
21,1.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
89,1.0,2.0,True,False,False,True,True,False,844,1602,1089,2442
73,0.0,2.0,False,True,False,True,True,False,844,1602,7018,2408
75,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
20,6.0,4.0,True,False,True,False,True,False,930,6494,563,2818
22,1.0,2.0,False,True,True,False,True,False,1750,6494,7018,3027
22,0.0,4.0,True,False,True,False,True,False,1750,6494,7018,3027
63,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2408
46,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,3027
58,0.0,2.0,False,True,False,True,True,False,3480,2599,7018,2408
41,1.0,3.0,True,False,True,False,False,True,3480,6494,7018,2408
42,0.0,2.0,False,True,False,True,False,True,3480,2599,7018,2818
43,6.0,2.0,True,False,False,True,False,True,1750,2599,7018,2408
49,3.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
40,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
53,8.0,2.0,False,True,False,True,True,False,775,1602,7018,3027
36,4.0,2.0,False,True,False,True,False,True,3480,2599,269,2408
50,8.0,2.0,False,True,False,True,False,True,3480,6494,7018,3027
42,1.0,1.0,False,True,False,True,False,True,1750,6494,7018,3027
30,0.0,4.0,False,True,True,False,True,False,1750,6494,563,3027
29,2.0,5.0,False,True,True,False,True,False,1750,6494,563,3027
28,1.0,2.0,False,True,True,False,False,True,1250,6494,7018,2408
27,1.0,4.0,False,True,True,False,False,True,1750,6494,7018,3027
49,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
32,1.0,1.0,False,True,True,False,False,True,1750,6494,7018,3027
25,1.0,3.0,False,True,True,False,False,True,930,6494,7018,2818
63,1.0,1.0,True,False,False,True,False,True,3480,6494,7018,2408
42,8.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
31,1.0,1.0,False,True,True,False,False,True,1750,6494,114,2408
71,0.0,2.0,False,True,False,True,False,True,3480,1602,7018,2818
20,1.0,5.0,False,True,True,False,True,False,1750,6494,563,2408
22,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
29,1.0,5.0,True,False,True,False,False,True,1250,6494,7018,2818
47,0.0,3.0,False,True,False,True,False,True,403,6494,7018,2818
43,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2408
32,1.0,3.0,False,True,True,False,False,True,3480,6494,1475,3027
47,7.0,2.0,False,True,False,True,False,True,3480,2599,7018,2818
46,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2408
41,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,3027
37,0.0,2.0,False,True,False,True,False,True,1250,2599,7018,2408
40,0.0,2.0,False,True,False,True,False,True,3480,2599,7018,2818
60,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2818
46,0.0,6.0,False,True,False,True,False,True,3480,2599,563,3027
36,6.0,4.0,True,False,False,True,False,True,3480,1602,269,2408
38,0.0,1.0,True,False,True,False,True,False,403,6494,7018,2408
32,0.0,5.0,True,False,False,True,True,False,930,6494,7018,2818
41,5.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
56,0.0,3.0,False,True,False,True,False,True,403,6494,7018,2818
31,8.0,2.0,False,True,False,True,False,True,3480,2599,7018,3027
45,0.0,2.0,False,True,False,True,True,False,3480,6494,269,2818
69,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2442
37,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2818
47,1.0,4.0,False,True,False,True,False,True,3480,2599,563,3027
52,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
57,1.0,3.0,True,False,False,True,False,True,3480,1602,7018,2818
50,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
27,0.0,2.0,False,True,False,True,True,False,935,2599,7018,3027
45,1.0,3.0,True,False,False,True,False,True,935,1602,7018,2408
30,8.0,2.0,True,False,True,False,False,True,3480,6494,7018,3027
45,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2408
30,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,2442
31,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2818
45,1.0,4.0,True,False,False,True,False,True,3480,2599,1089,2442
67,0.0,2.0,False,True,False,True,False,True,3480,1602,7018,2408
76,1.0,2.0,False,True,False,True,True,False,775,1602,7018,2818
69,0.0,2.0,False,True,False,True,False,True,1250,6494,7018,3027
83,0.0,2.0,False,True,False,True,True,False,1250,6494,7018,2818
38,0.0,2.0,False,True,False,True,False,True,935,6494,7018,3027
36,0.0,1.0,False,True,False,True,False,True,3480,6494,7018,2818
41,2.0,2.0,False,True,True,False,False,True,3480,6494,563,2818
69,0.0,3.0,True,False,False,True,True,False,844,6494,7018,2442
33,0.0,3.0,True,False,True,False,False,True,935,6494,7018,2818
38,1.0,3.0,False,True,True,False,False,True,3480,6494,269,2442
48,1.0,2.0,True,False,False,True,False,True,935,2599,7018,2408
51,2.0,2.0,False,True,False,True,False,True,935,2599,7018,2442
56,1.0,2.0,False,True,False,True,False,True,775,1602,7018,2818
57,0.0,3.0,False,True,False,True,False,True,3480,2599,7018,3027
49,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2408
30,0.0,3.0,False,True,True,False,False,True,1750,6494,7018,3027
40,8.0,2.0,True,False,False,True,False,True,930,2599,7018,2408
30,0.0,2.0,True,False,True,False,False,True,3480,6494,7018,3027
38,0.0,2.0,False,True,False,True,True,False,1250,2599,7018,3027
31,8.0,5.0,True,False,True,False,False,True,1750,6494,7018,3027
33,0.0,2.0,False,True,True,False,False,True,930,6494,7018,2442
50,0.0,2.0,False,True,True,False,False,True,3480,6494,7018,2818
52,1.0,3.0,False,True,False,True,False,True,775,1602,7018,2442
39,0.0,3.0,True,False,False,True,False,True,3480,2599,563,3027
73,0.0,2.0,False,True,False,True,False,True,775,1602,7018,2442
46,0.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
50,0.0,2.0,False,True,False,True,False,True,3480,6494,269,2442
30,0.0,6.0,False,True,True,False,True,False,1750,6494,7018,3027
60,0.0,2.0,True,False,False,True,False,True,930,2599,7018,3027
39,9.0,2.0,True,False,False,True,False,True,328,2599,7018,3027
59,1.0,2.0,True,False,False,True,False,True,3480,2599,114,2408
51,0.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
40,5.0,2.0,True,False,False,True,False,True,3480,2599,563,2408
23,1.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
53,4.0,4.0,False,True,False,True,False,True,3480,2599,563,2442
32,7.0,5.0,False,True,True,False,True,False,1750,6494,7018,2818
52,0.0,4.0,False,True,False,True,False,True,775,1602,7018,2408
31,0.0,1.0,True,False,True,False,False,True,935,6494,7018,3027
30,3.0,4.0,False,True,True,False,False,True,1750,6494,7018,2818
25,8.0,3.0,False,True,True,False,False,True,1750,6494,269,3027
40,1.0,4.0,False,True,False,True,False,True,775,1602,7018,2818
27,4.0,4.0,True,False,True,False,False,True,1750,6494,7018,2818
61,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2818
33,1.0,1.0,True,False,True,False,False,True,935,6494,1475,2818
28,1.0,4.0,False,True,True,False,False,True,930,6494,1475,2818
48,2.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
73,0.0,2.0,True,False,False,True,False,True,3480,1602,7018,2408
36,0.0,2.0,False,True,False,True,True,False,3480,2599,114,3027
32,0.0,4.0,True,False,True,False,True,False,1750,6494,7018,2818
82,0.0,2.0,False,True,False,True,True,False,844,1602,7018,2818
28,1.0,3.0,False,True,True,False,False,True,3480,6494,1475,3027
42,8.0,3.0,True,False,True,False,False,True,3480,6494,563,3027
60,6.0,9.0,True,False,False,True,False,True,844,1602,7018,2408
46,1.0,1.0,True,False,True,False,False,True,3480,6494,1475,2818
31,0.0,3.0,False,True,True,False,True,False,930,6494,7018,2442
50,1.0,1.0,True,False,False,True,False,True,3480,6494,269,2442
30,3.0,1.0,True,False,True,False,False,True,935,6494,1475,2818
49,1.0,3.0,True,False,True,False,False,True,3480,6494,7018,3027
51,0.0,6.0,True,False,False,True,False,True,930,2599,1475,2442
46,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2818
53,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2408
65,0.0,2.0,False,True,False,True,False,True,3480,1602,7018,2818
22,0.0,5.0,True,False,True,False,True,False,1750,6494,7018,3027
65,1.0,3.0,False,True,False,True,False,True,930,2599,7018,2442
39,0.0,2.0,True,False,False,True,False,True,935,2599,1475,2818
84,0.0,2.0,False,True,False,True,False,True,3480,1602,7018,3027
37,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2442
28,8.0,2.0,False,True,False,True,False,True,930,2599,7018,3027
82,0.0,2.0,True,False,False,True,True,False,844,1602,7018,2818
87,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2818
69,1.0,5.0,True,False,True,False,False,True,844,6494,7018,3027
51,1.0,5.0,True,False,False,True,False,True,3480,1602,7018,2408
74,1.0,1.0,True,False,False,True,False,True,844,6494,7018,2408
79,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2818
21,9.0,1.0,True,False,True,False,True,False,844,6494,7018,3027
20,5.0,5.0,True,False,True,False,True,False,1750,6494,563,3027
43,3.0,1.0,True,False,True,False,False,True,930,6494,563,2818
25,1.0,3.0,True,False,True,False,True,False,1750,6494,7018,2818
43,0.0,4.0,False,True,True,False,False,True,3480,6494,7018,2408
42,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
25,10.0,4.0,False,True,True,False,False,True,930,6494,7018,2818
59,0.0,1.0,False,True,False,True,False,True,3480,6494,1089,2818
49,0.0,5.0,True,False,True,False,False,True,403,6494,7018,3027
32,1.0,4.0,True,False,True,False,True,False,930,6494,7018,2818
36,8.0,2.0,False,True,False,True,False,True,3480,1602,7018,2818
45,9.0,3.0,False,True,False,True,False,True,403,6494,7018,2818
29,1.0,3.0,False,True,True,False,False,True,1750,6494,7018,2818
37,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
48,1.0,4.0,True,False,False,True,False,True,930,2599,7018,3027
65,0.0,2.0,True,False,True,False,False,True,3480,6494,563,2442
39,1.0,2.0,False,True,True,False,True,False,403,6494,7018,2818
25,1.0,7.0,False,True,True,False,True,False,1250,6494,1475,2818
49,5.0,5.0,True,False,False,True,True,False,3480,6494,7018,3027
77,1.0,2.0,True,False,False,True,False,True,844,1602,7018,3027
38,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
19,0.0,6.0,False,True,True,False,False,True,403,6494,1475,3027
76,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2818
28,0.0,4.0,False,True,True,False,False,True,930,6494,7018,2818
51,1.0,3.0,False,True,False,True,False,True,930,2599,1089,2408
28,0.0,5.0,True,False,True,False,False,True,930,6494,269,3027
42,0.0,1.0,True,False,True,False,False,True,1750,6494,563,2818
45,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,2818
63,6.0,3.0,False,True,False,True,False,True,775,1602,7018,3027
18,0.0,6.0,True,False,True,False,True,False,930,6494,7018,2818
26,7.0,4.0,False,True,True,False,False,True,3480,6494,7018,3027
31,1.0,2.0,False,True,False,True,False,True,3480,2599,563,3027
43,5.0,4.0,False,True,True,False,False,True,1250,6494,563,2408
60,7.0,4.0,True,False,False,True,False,True,3480,6494,7018,2818
36,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
32,1.0,4.0,False,True,True,False,True,False,1750,6494,563,2818
68,1.0,1.0,False,True,False,True,False,True,844,6494,7018,2818
60,1.0,1.0,False,True,False,True,False,True,1250,6494,7018,2442
42,0.0,1.0,True,False,True,False,False,True,3480,6494,1475,2408
18,6.0,5.0,True,False,True,False,True,False,1750,6494,7018,3027
69,0.0,2.0,False,True,False,True,True,False,844,1602,7018,3027
42,0.0,2.0,True,False,True,False,False,True,930,6494,7018,2408
70,1.0,1.0,True,False,False,True,False,True,3480,6494,7018,2442
25,1.0,3.0,False,True,True,False,False,True,1750,6494,7018,2442
56,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2818
40,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
23,1.0,6.0,False,True,True,False,True,False,1750,6494,7018,2408
20,3.0,4.0,True,False,True,False,True,False,403,6494,269,3027
39,2.0,1.0,True,False,True,False,False,True,1250,6494,7018,3027
19,0.0,4.0,True,False,True,False,True,False,1750,6494,7018,3027
28,1.0,4.0,False,True,True,False,False,True,1250,6494,114,3027
40,1.0,2.0,False,True,False,True,True,False,935,2599,7018,2442
60,1.0,4.0,True,False,False,True,False,True,935,2599,563,2408
33,3.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
20,14.0,2.0,False,True,False,True,True,False,930,6494,7018,2408
35,7.0,4.0,True,False,True,False,True,False,3480,6494,7018,2818
27,0.0,5.0,False,True,True,False,False,True,930,6494,7018,2408
42,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,3027
30,0.0,4.0,False,True,False,True,True,False,403,6494,1475,2442
56,0.0,2.0,True,False,False,True,False,True,775,2599,7018,2442
28,0.0,2.0,False,True,False,True,False,True,1250,2599,7018,3027
38,6.0,2.0,True,False,False,True,False,True,3480,2599,7018,2818
26,9.0,1.0,False,True,True,False,False,True,1250,6494,563,2818
36,0.0,1.0,False,True,True,False,True,False,935,6494,7018,2408
56,0.0,1.0,False,True,True,False,True,False,1250,6494,7018,2818
26,0.0,1.0,False,True,True,False,False,True,1250,6494,7018,3027
28,4.0,4.0,False,True,True,False,False,True,3480,6494,7018,2442
32,0.0,5.0,False,True,True,False,True,False,1750,6494,7018,3027
52,4.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
23,0.0,4.0,True,False,True,False,True,False,1750,6494,7018,3027
23,1.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
50,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
26,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,3027
40,8.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
53,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
63,0.0,3.0,False,True,False,True,False,True,3480,2599,269,3027
62,0.0,3.0,False,True,False,True,False,True,775,1602,7018,2408
38,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
57,1.0,2.0,True,False,False,True,True,False,3480,2599,563,2408
43,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
21,1.0,3.0,False,True,True,False,True,False,403,6494,1475,2408
22,0.0,5.0,False,True,True,False,True,False,1750,6494,7018,2818
68,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,2442
28,0.0,1.0,True,False,True,False,False,True,1750,6494,7018,3027
33,0.0,2.0,False,True,False,True,False,True,3480,2599,7018,2818
38,8.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
23,0.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
41,1.0,1.0,True,False,True,False,False,True,1750,6494,7018,2818
41,1.0,1.0,True,False,True,False,False,True,328,6494,1475,2442
39,4.0,1.0,True,False,True,False,False,True,930,6494,7018,2818
49,9.0,2.0,True,False,False,True,True,False,1250,1602,7018,2818
33,1.0,2.0,True,False,False,True,False,True,328,2599,7018,3027
79,0.0,1.0,False,True,False,True,True,False,844,6494,7018,3027
38,6.0,4.0,False,True,False,True,False,True,3480,2599,7018,2818
21,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
68,0.0,2.0,True,False,False,True,False,True,930,2599,7018,2408
31,0.0,3.0,False,True,True,False,False,True,3480,6494,7018,2408
46,1.0,3.0,False,True,False,True,True,False,3480,6494,1089,2442
35,9.0,2.0,False,True,False,True,False,True,3480,2599,7018,3027
42,8.0,3.0,True,False,True,False,False,True,3480,6494,563,2442
87,0.0,1.0,False,True,False,True,True,False,844,6494,7018,2818
38,8.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
88,2.0,1.0,True,False,False,True,True,False,844,1602,7018,2442
42,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
26,4.0,2.0,True,False,False,True,False,True,3480,2599,1089,3027
35,0.0,3.0,False,True,False,True,False,True,775,1602,7018,2818
41,3.0,2.0,True,False,False,True,True,False,935,1602,7018,2442
37,1.0,2.0,False,True,False,True,False,True,930,2599,167,3027
41,8.0,4.0,True,False,False,True,False,True,935,2599,1475,2408
